Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
8286,popB,63,57,56,1.0,0.086,0.5
8287,popB,64,56,65,0.5,0.085,0.5
8288,popB,64,56,1,0.5,0.085,0.5
8289,popB,64,56,70,0.5,0.085,0.5
8290,popB,63,57,64,1.0,0.086,0.5
8291,popB,63,57,54,1.0,0.085,0.5
8292,popB,64,56,66,0.5,0.085,0.5
8293,popB,64,56,69,0.5,0.085,0.5
8294,popB,65,55,101,0.5,0.086,0.5
8295,popB,64,56,104,1.0,0.085,0.5
8296,popB,63,57,72,1.0,0.086,0.5
8297,popB,62,58,3,1.0,0.086,0.5
8298,popB,62,58,2,0.5,0.086,0.5
8299,popB,62,58,62,1.0,0.086,0.5
8300,popB,61,59,110,1.0,0.085,0.5
8301,popB,62,58,29,0.5,0.086,0.5
8302,popB,63,57,64,0.5,0.086,0.5
8303,popB,62,58,117,1.0,0.086,0.5
8304,popB,61,59,77,1.0,0.086,0.5
8305,popB,61,59,103,1.0,0.086,0.5
8306,popB,60,60,45,1.0,0.086,0.5
8307,popB,59,61,108,1.0,0.087,0.5
8308,popB,58,62,51,1.0,0.087,0.5
8309,popB,59,61,31,0.5,0.086,0.5
8310,popB,60,60,103,0.5,0.086,0.5
8311,popB,61,59,104,0.5,0.069,0.5
8312,popB,62,58,25,0.5,0.069,0.5
8313,popB,62,58,2,0.5,0.069,0.5
8314,popB,63,57,10,0.5,0.068,0.5
8315,popB,63,57,7,0.5,0.068,0.5
8316,popB,63,57,45,1.0,0.068,0.5
8317,popB,63,57,68,0.5,0.068,0.5
8318,popB,63,57,18,1.0,0.068,0.5
8319,popB,62,58,46,1.0,0.068,0.5
8320,popB,62,58,19,0.5,0.068,0.5
8321,popB,61,59,29,1.0,0.085,0.5
8322,popB,60,60,94,1.0,0.085,0.5
8323,popB,60,60,56,1.0,0.085,0.5
8324,popB,61,59,89,0.5,0.085,0.5
8325,popB,60,60,78,1.0,0.085,0.5
8326,popB,59,61,91,1.0,0.086,0.5
8327,popB,59,61,29,1.0,0.086,0.5
8328,popB,58,62,114,1.0,0.086,0.5
8329,popB,58,62,108,1.0,0.086,0.5
8330,popB,58,62,76,0.5,0.086,0.5
8331,popB,58,62,68,0.5,0.086,0.5
8332,popB,57,63,65,1.0,0.086,0.5
8333,popB,57,63,85,1.0,0.096,0.5
8334,popB,57,63,0,0.5,0.096,0.5
8335,popB,58,62,114,0.5,0.096,0.5
8336,popB,57,63,25,1.0,0.087,0.5
8337,popB,57,63,92,0.5,0.087,0.5
8338,popB,57,63,17,1.0,0.087,0.5
8339,popB,57,63,39,0.5,0.087,0.5
8340,popB,57,63,19,0.5,0.087,0.5
8341,popB,57,63,52,1.0,0.087,0.5
8342,popB,58,62,20,0.5,0.086,0.5
8343,popB,58,62,36,0.5,0.086,0.5
8344,popB,58,62,5,1.0,0.086,0.5
8345,popB,57,63,82,1.0,0.087,0.5
8346,popB,56,64,118,1.0,0.088,0.5
8347,popB,56,64,43,1.0,0.096,0.5
8348,popB,56,64,113,0.5,0.096,0.5
8349,popB,56,64,119,1.0,0.096,0.5
8350,popB,57,63,17,0.5,0.088,0.5
8351,popB,58,62,61,0.5,0.077,0.5
8352,popB,58,62,83,0.5,0.086,0.5
8353,popB,58,62,24,0.5,0.086,0.5
8354,popB,58,62,117,1.0,0.086,0.5
8355,popB,57,63,90,1.0,0.087,0.5
8356,popB,57,63,40,1.0,0.086,0.5
8357,popB,56,64,80,1.0,0.086,0.5
8358,popB,56,64,18,1.0,0.086,0.5
8359,popB,56,64,99,0.5,0.086,0.5
8360,popB,56,64,12,0.5,0.086,0.5
8361,popB,56,64,0,0.5,0.086,0.5
8362,popB,55,65,101,1.0,0.087,0.5
8363,popB,56,64,80,0.5,0.086,0.5
8364,popB,57,63,23,0.5,0.086,0.5
8365,popB,57,63,14,0.5,0.086,0.5
8366,popB,58,62,34,0.5,0.086,0.5
8367,popB,58,62,94,1.0,0.086,0.5
8368,popB,57,63,42,1.0,0.087,0.5
8369,popB,56,64,53,1.0,0.087,0.5
8370,popB,55,65,20,1.0,0.088,0.5
8371,popB,55,65,29,1.0,0.088,0.5
8372,popB,55,65,108,1.0,0.088,0.5
8373,popB,56,64,13,0.5,0.078,0.5
8374,popB,56,64,93,0.5,0.078,0.5
8375,popB,55,65,87,1.0,0.078,0.5
8376,popB,55,65,109,1.0,0.078,0.5
8377,popB,54,66,49,1.0,0.072,0.5
8378,popB,53,67,22,1.0,0.092,0.5
8379,popB,52,68,80,1.0,0.092,0.5
8380,popB,51,69,34,1.0,0.093,0.5
8381,popB,51,69,40,1.0,0.093,0.5
8382,popB,52,68,87,0.5,0.094,0.5
8383,popB,52,68,112,0.5,0.094,0.5
8384,popB,52,68,41,1.0,0.094,0.5
8385,popB,53,67,98,0.5,0.109,0.5
8386,popB,53,67,31,0.5,0.109,0.5
8387,popB,53,67,62,1.0,0.109,0.5
8388,popB,53,67,116,0.5,0.109,0.5
8389,popB,53,67,44,1.0,0.109,0.5
8390,popB,54,66,88,0.5,0.107,0.5
8391,popB,54,66,72,1.0,0.107,0.5
8392,popB,53,67,67,1.0,0.108,0.5
8393,popB,54,66,11,0.5,0.093,0.5
8394,popB,54,66,44,1.0,0.091,0.5
8395,popB,54,66,56,1.0,0.091,0.5
8396,popB,54,66,41,1.0,0.091,0.5
8397,popB,54,66,40,1.0,0.091,0.5
8398,popB,54,66,103,0.5,0.091,0.5
8399,popB,55,65,44,0.5,0.058,0.5
8400,popB,54,66,83,1.0,0.058,0.5
8401,popB,55,65,77,0.5,0.078,0.5
8402,popB,56,64,5,0.5,0.069,0.5
8403,popB,55,65,37,1.0,0.069,0.5
8404,popB,55,65,13,0.5,0.062,0.5
8405,popB,56,64,28,0.5,0.062,0.5
8406,popB,57,63,46,0.5,0.106,0.5
8407,popB,58,62,83,0.5,0.104,0.5
8408,popB,57,63,86,1.0,0.090,0.5
8409,popB,56,64,60,1.0,0.074,0.5
8410,popB,56,64,8,1.0,0.074,0.5
8411,popB,57,63,15,0.5,0.073,0.5
8412,popB,57,63,67,1.0,0.073,0.5
8413,popB,57,63,70,0.5,0.073,0.5
8414,popB,58,62,40,0.5,0.075,0.5
8415,popB,59,61,106,0.5,0.076,0.5
8416,popB,58,62,46,1.0,0.093,0.5
8417,popB,57,63,47,1.0,0.088,0.5
8418,popB,57,63,85,1.0,0.088,0.5
8419,popB,58,62,79,0.5,0.089,0.5
8420,popB,58,62,89,0.5,0.089,0.5
8421,popB,58,62,88,0.5,0.089,0.5
8422,popB,58,62,82,1.0,0.089,0.5
8423,popB,58,62,7,0.5,0.089,0.5
8424,popB,58,62,84,1.0,0.089,0.5
8425,popB,57,63,113,1.0,0.088,0.5
8426,popB,58,62,43,0.5,0.092,0.5
8427,popB,59,61,86,0.5,0.069,0.5
8428,popB,58,62,36,1.0,0.068,0.5
8429,popB,59,61,8,0.5,0.075,0.5
8430,popA,59,61,0,0,0.090,0.5
8431,popB,60,60,6,0.5,0.059,0.5
8432,popA,60,60,0,0,0.091,0.5
8433,popA,60,60,0,0,0.096,0.5
8434,popB,59,61,43,1.0,0.072,0.5
8435,popB,59,61,21,1.0,0.073,0.5
8436,popB,58,62,63,1.0,0.081,0.5
8437,popB,58,62,117,1.0,0.081,0.5
8438,popB,59,61,90,0.5,0.087,0.5
8439,popB,59,61,76,0.5,0.087,0.5
8440,popB,58,62,1,1.0,0.087,0.5
8441,popB,58,62,82,1.0,0.087,0.5
8442,popB,58,62,52,1.0,0.087,0.5
8443,popB,59,61,118,0.5,0.106,0.5
8444,popB,59,61,98,0.5,0.106,0.5
8445,popB,59,61,28,0.5,0.106,0.5
8446,popB,60,60,97,0.5,0.071,0.5
8447,popB,59,61,112,1.0,0.074,0.5
8448,popB,58,62,27,1.0,0.105,0.5
8449,popB,59,61,108,0.5,0.103,0.5
8450,popB,60,60,21,0.5,0.103,0.5
8451,popB,60,60,87,0.5,0.104,0.5
8452,popB,60,60,94,1.0,0.104,0.5
8453,popB,61,59,84,0.5,0.103,0.5
8454,popB,61,59,119,1.0,0.103,0.5
8455,popB,61,59,18,1.0,0.103,0.5
8456,popB,61,59,99,0.5,0.103,0.5
8457,popB,60,60,103,1.0,0.087,0.5
8458,popB,60,60,6,0.5,0.087,0.5
8459,popB,60,60,6,0.5,0.087,0.5
8460,popB,59,61,90,1.0,0.087,0.5
8461,popB,58,62,69,1.0,0.087,0.5
8462,popB,58,62,61,0.5,0.088,0.5
8463,popB,59,61,102,0.5,0.087,0.5
8464,popB,58,62,31,1.0,0.088,0.5
8465,popB,57,63,15,1.0,0.088,0.5
8466,popB,57,63,99,0.5,0.088,0.5
8467,popB,58,62,113,0.5,0.088,0.5
8468,popB,58,62,97,0.5,0.088,0.5
8469,popB,57,63,74,1.0,0.088,0.5
8470,popB,56,64,113,1.0,0.105,0.5
8471,popB,56,64,60,1.0,0.105,0.5
8472,popB,57,63,59,0.5,0.088,0.5
8473,popB,57,63,110,1.0,0.088,0.5
8474,popB,56,64,76,1.0,0.105,0.5
8475,popB,56,64,83,0.5,0.105,0.5
8476,popB,56,64,64,0.5,0.105,0.5
8477,popB,57,63,111,0.5,0.088,0.5
8478,popB,58,62,58,0.5,0.063,0.5
8479,popB,57,63,30,1.0,0.062,0.5
8480,popB,56,64,61,1.0,0.062,0.5
8481,popB,56,64,97,0.5,0.062,0.5
8482,popB,56,64,101,1.0,0.062,0.5
8483,popB,56,64,49,1.0,0.062,0.5
8484,popB,55,65,58,1.0,0.062,0.5
8485,popB,55,65,87,0.5,0.062,0.5
8486,popB,54,66,92,1.0,0.062,0.5
8487,popB,54,66,5,0.5,0.062,0.5
8488,popB,54,66,68,0.5,0.062,0.5
8489,popB,55,65,60,0.5,0.070,0.5
8490,popB,55,65,64,0.5,0.071,0.5
8491,popA,55,65,0,0,0.083,0.5
8492,popB,54,66,102,1.0,0.070,0.5
8493,popB,55,65,113,0.5,0.058,0.5
8494,popB,54,66,68,1.0,0.062,0.5
8495,popB,54,66,24,0.5,0.062,0.5
8496,popB,55,65,51,0.5,0.062,0.5
8497,popB,56,64,76,0.5,0.062,0.5
8498,popB,57,63,15,0.5,0.062,0.5
8499,popB,58,62,48,0.5,0.062,0.5
8500,popB,57,63,6,1.0,0.062,0.5
8501,popB,56,64,0,1.0,0.062,0.5
8502,popB,56,64,7,0.5,0.062,0.5
8503,popB,56,64,18,1.0,0.062,0.5
8504,popB,56,64,28,0.5,0.062,0.5
8505,popB,55,65,17,1.0,0.089,0.5
8506,popB,55,65,7,0.5,0.089,0.5
8507,popB,55,65,40,0.5,0.089,0.5
8508,popB,55,65,36,1.0,0.089,0.5
8509,popB,56,64,25,0.5,0.087,0.5
8510,popB,55,65,116,1.0,0.088,0.5
8511,popB,54,66,50,1.0,0.088,0.5
8512,popB,54,66,47,1.0,0.088,0.5
8513,popB,55,65,41,0.5,0.088,0.5
8514,popB,55,65,72,1.0,0.088,0.5
8515,popB,54,66,21,1.0,0.072,0.5
8516,popB,54,66,89,0.5,0.073,0.5
8517,popB,55,65,17,0.5,0.088,0.5
8518,popB,55,65,116,1.0,0.088,0.5
8519,popB,56,64,69,0.5,0.087,0.5
8520,popB,55,65,44,1.0,0.087,0.5
8521,popA,55,65,0,0,0.084,0.5
8522,popB,55,65,89,0.5,0.070,0.5
8523,popB,55,65,83,0.5,0.070,0.5
8524,popB,55,65,101,1.0,0.070,0.5
8525,popB,55,65,80,1.0,0.070,0.5
8526,popB,54,66,104,1.0,0.070,0.5
8527,popB,54,66,115,1.0,0.078,0.5
8528,popB,55,65,72,0.5,0.078,0.5
8529,popB,55,65,14,0.5,0.078,0.5
8530,popB,56,64,6,0.5,0.078,0.5
8531,popB,57,63,112,0.5,0.077,0.5
8532,popB,57,63,39,0.5,0.077,0.5
8533,popB,57,63,93,0.5,0.077,0.5
8534,popB,57,63,42,1.0,0.077,0.5
8535,popB,58,62,45,0.5,0.070,0.5
8536,popB,59,61,82,0.5,0.076,0.5
8537,popB,59,61,107,0.5,0.075,0.5
8538,popB,60,60,94,0.5,0.075,0.5
8539,popB,60,60,9,1.0,0.075,0.5
8540,popB,60,60,49,1.0,0.075,0.5
8541,popB,59,61,13,1.0,0.075,0.5
8542,popB,59,61,16,1.0,0.077,0.5
8543,popB,58,62,112,1.0,0.077,0.5
8544,popB,58,62,107,0.5,0.076,0.5
8545,popB,59,61,102,0.5,0.076,0.5
8546,popB,59,61,58,1.0,0.076,0.5
8547,popB,58,62,60,1.0,0.076,0.5
8548,popB,58,62,94,0.5,0.070,0.5
8549,popA,58,62,0,0,0.082,0.5
8550,popB,58,62,28,0.5,0.070,0.5
8551,popB,57,63,39,1.0,0.070,0.5
8552,popB,58,62,13,0.5,0.070,0.5
8553,popB,57,63,76,1.0,0.070,0.5
8554,popB,58,62,96,0.5,0.070,0.5
8555,popB,59,61,91,0.5,0.058,0.5
8556,popB,59,61,38,0.5,0.088,0.5
8557,popB,59,61,15,0.5,0.088,0.5
8558,popB,60,60,115,0.5,0.088,0.5
8559,popB,60,60,26,1.0,0.088,0.5
8560,popB,60,60,47,1.0,0.088,0.5
8561,popB,60,60,37,1.0,0.088,0.5
8562,popB,60,60,43,1.0,0.088,0.5
8563,popB,61,59,56,0.5,0.088,0.5
8564,popB,62,58,61,0.5,0.086,0.5
8565,popB,62,58,67,1.0,0.085,0.5
8566,popB,63,57,58,0.5,0.085,0.5
8567,popB,63,57,8,0.5,0.085,0.5
8568,popB,62,58,91,1.0,0.087,0.5
8569,popB,61,59,71,1.0,0.087,0.5
8570,popB,61,59,62,1.0,0.087,0.5
8571,popB,62,58,35,0.5,0.086,0.5
8572,popB,63,57,20,0.5,0.086,0.5
8573,popB,63,57,71,1.0,0.086,0.5
8574,popB,64,56,74,0.5,0.085,0.5
8575,popB,63,57,35,1.0,0.086,0.5
8576,popB,64,56,9,0.5,0.085,0.5
8577,popB,64,56,106,0.5,0.085,0.5
8578,popB,64,56,18,1.0,0.085,0.5
8579,popB,64,56,68,1.0,0.085,0.5
8580,popB,63,57,89,1.0,0.085,0.5
8581,popB,63,57,64,0.5,0.085,0.5
8582,popB,64,56,3,0.5,0.085,0.5
8583,popB,64,56,5,0.5,0.085,0.5
8584,popB,65,55,50,0.5,0.085,0.5
8585,popB,65,55,38,0.5,0.085,0.5
8586,popB,64,56,7,1.0,0.085,0.5
8587,popB,64,56,95,1.0,0.085,0.5
8588,popB,64,56,12,0.5,0.085,0.5
8589,popB,64,56,51,0.5,0.085,0.5
8590,popB,64,56,54,1.0,0.085,0.5
8591,popB,63,57,51,1.0,0.075,0.5
8592,popB,63,57,88,0.5,0.075,0.5
8593,popB,63,57,37,1.0,0.075,0.5
8594,popB,62,58,82,1.0,0.064,0.5
8595,popB,63,57,101,0.5,0.064,0.5
8596,popB,63,57,91,1.0,0.064,0.5
8597,popB,63,57,62,1.0,0.064,0.5
8598,popB,63,57,100,1.0,0.064,0.5
8599,popB,63,57,90,1.0,0.064,0.5
8600,popB,64,56,91,0.5,0.064,0.5
8601,popB,65,55,39,0.5,0.064,0.5
8602,popB,66,54,18,0.5,0.066,0.5
8603,popB,66,54,105,0.5,0.075,0.5
8604,popB,66,54,33,0.5,0.075,0.5
8605,popB,66,54,108,0.5,0.075,0.5
8606,popB,65,55,39,1.0,0.075,0.5
8607,popB,64,56,14,1.0,0.064,0.5
8608,popB,64,56,82,1.0,0.064,0.5
8609,popB,63,57,48,1.0,0.085,0.5
8610,popB,64,56,68,0.5,0.085,0.5
8611,popB,65,55,62,0.5,0.069,0.5
8612,popB,65,55,21,1.0,0.069,0.5
8613,popB,65,55,59,0.5,0.069,0.5
8614,popB,64,56,72,1.0,0.088,0.5
8615,popB,65,55,67,0.5,0.087,0.5
8616,popB,65,55,51,1.0,0.087,0.5
8617,popB,65,55,12,0.5,0.087,0.5
8618,popB,65,55,8,0.5,0.087,0.5
8619,popB,66,54,35,0.5,0.085,0.5
8620,popB,66,54,75,1.0,0.085,0.5
8621,popB,66,54,1,1.0,0.085,0.5
8622,popB,67,53,57,0.5,0.085,0.5
8623,popB,66,54,18,1.0,0.085,0.5
8624,popB,65,55,84,1.0,0.102,0.5
8625,popB,64,56,97,1.0,0.086,0.5
8626,popB,64,56,46,1.0,0.085,0.5
8627,popB,65,55,60,0.5,0.068,0.5
8628,popB,65,55,26,1.0,0.069,0.5
8629,popB,64,56,102,1.0,0.086,0.5
8630,popB,65,55,34,0.5,0.085,0.5
8631,popB,65,55,57,0.5,0.085,0.5
8632,popB,66,54,4,0.5,0.085,0.5
8633,popB,66,54,92,1.0,0.085,0.5
8634,popB,65,55,57,1.0,0.101,0.5
8635,popB,64,56,93,1.0,0.101,0.5
8636,popB,64,56,34,0.5,0.101,0.5
8637,popB,64,56,7,1.0,0.101,0.5
8638,popB,65,55,110,0.5,0.102,0.5
8639,popB,66,54,42,0.5,0.101,0.5
8640,popB,65,55,20,1.0,0.085,0.5
8641,popB,64,56,41,1.0,0.085,0.5
8642,popB,64,56,91,0.5,0.085,0.5
8643,popB,64,56,69,0.5,0.085,0.5
8644,popB,64,56,53,1.0,0.085,0.5
8645,popB,64,56,111,0.5,0.085,0.5
8646,popB,64,56,111,0.5,0.085,0.5
8647,popB,63,57,50,1.0,0.086,0.5
8648,popB,63,57,50,1.0,0.086,0.5
8649,popB,63,57,95,1.0,0.086,0.5
8650,popB,62,58,33,1.0,0.087,0.5
8651,popB,62,58,115,0.5,0.087,0.5
8652,popB,61,59,42,1.0,0.087,0.5
8653,popB,61,59,101,0.5,0.087,0.5
8654,popB,61,59,40,0.5,0.087,0.5
8655,popB,62,58,95,0.5,0.071,0.5
8656,popB,63,57,39,0.5,0.070,0.5
8657,popB,62,58,2,1.0,0.070,0.5
8658,popB,61,59,67,1.0,0.075,0.5
8659,popB,60,60,40,1.0,0.077,0.5
8660,popB,60,60,77,0.5,0.077,0.5
8661,popB,61,59,14,0.5,0.075,0.5
8662,popB,61,59,99,0.5,0.074,0.5
8663,popB,60,60,105,1.0,0.075,0.5
8664,popB,60,60,32,0.5,0.075,0.5
8665,popB,61,59,46,0.5,0.075,0.5
8666,popB,62,58,21,0.5,0.074,0.5
8667,popB,62,58,102,1.0,0.074,0.5
8668,popB,62,58,59,0.5,0.074,0.5
8669,popB,61,59,79,1.0,0.075,0.5
8670,popB,62,58,40,0.5,0.062,0.5
8671,popB,62,58,94,0.5,0.061,0.5
8672,popB,62,58,22,1.0,0.061,0.5
8673,popB,63,57,27,0.5,0.061,0.5
8674,popB,63,57,68,0.5,0.062,0.5
8675,popB,64,56,100,0.5,0.061,0.5
8676,popB,65,55,72,0.5,0.093,0.5
8677,popB,64,56,108,1.0,0.093,0.5
8678,popB,64,56,104,1.0,0.061,0.5
8679,popB,65,55,79,0.5,0.061,0.5
8680,popB,66,54,75,0.5,0.061,0.5
8681,popB,66,54,34,0.5,0.072,0.5
8682,popB,67,53,90,0.5,0.072,0.5
8683,popB,66,54,28,1.0,0.074,0.5
8684,popB,65,55,39,1.0,0.075,0.5
8685,popB,65,55,17,0.5,0.075,0.5
8686,popB,65,55,85,1.0,0.075,0.5
8687,popB,64,56,11,1.0,0.074,0.5
8688,popB,65,55,71,0.5,0.084,0.5
8689,popB,66,54,112,0.5,0.100,0.5
8690,popB,65,55,58,1.0,0.085,0.5
8691,popB,64,56,70,1.0,0.086,0.5
8692,popB,63,57,110,1.0,0.086,0.5
8693,popB,62,58,45,1.0,0.086,0.5
8694,popB,62,58,65,1.0,0.087,0.5
8695,popB,62,58,62,0.5,0.087,0.5
8696,popB,62,58,84,1.0,0.087,0.5
8697,popB,61,59,79,1.0,0.087,0.5
8698,popB,62,58,39,0.5,0.087,0.5
8699,popB,61,59,99,1.0,0.103,0.5
8700,popB,61,59,78,1.0,0.103,0.5
8701,popB,61,59,3,0.5,0.103,0.5
8702,popB,61,59,116,1.0,0.103,0.5
8703,popB,61,59,93,1.0,0.103,0.5
8704,popB,61,59,83,0.5,0.103,0.5
8705,popB,60,60,5,1.0,0.103,0.5
8706,popB,60,60,63,1.0,0.103,0.5
8707,popB,60,60,18,1.0,0.103,0.5
8708,popB,59,61,100,1.0,0.103,0.5
8709,popB,59,61,102,1.0,0.103,0.5
8710,popB,59,61,112,0.5,0.103,0.5
8711,popB,60,60,18,0.5,0.086,0.5
8712,popB,60,60,25,0.5,0.086,0.5
8713,popB,60,60,32,0.5,0.086,0.5
8714,popB,60,60,75,0.5,0.086,0.5
8715,popB,60,60,70,1.0,0.086,0.5
8716,popB,60,60,31,1.0,0.086,0.5
8717,popB,60,60,1,1.0,0.086,0.5
8718,popB,60,60,115,0.5,0.086,0.5
8719,popB,60,60,17,0.5,0.086,0.5
8720,popB,59,61,35,1.0,0.086,0.5
8721,popB,60,60,44,0.5,0.086,0.5
8722,popB,60,60,71,0.5,0.085,0.5
8723,popB,61,59,1,0.5,0.085,0.5
8724,popB,61,59,111,0.5,0.085,0.5
8725,popB,60,60,107,1.0,0.102,0.5
8726,popB,59,61,15,1.0,0.086,0.5
8727,popB,59,61,37,1.0,0.086,0.5
8728,popB,58,62,56,1.0,0.065,0.5
8729,popB,58,62,96,0.5,0.064,0.5
8730,popB,58,62,32,0.5,0.064,0.5
8731,popB,58,62,10,0.5,0.064,0.5
8732,popB,58,62,90,0.5,0.064,0.5
8733,popB,59,61,93,0.5,0.064,0.5
8734,popB,58,62,96,1.0,0.064,0.5
8735,popB,57,63,68,1.0,0.065,0.5
8736,popB,57,63,119,1.0,0.065,0.5
8737,popB,57,63,112,0.5,0.065,0.5
8738,popB,57,63,5,1.0,0.065,0.5
8739,popB,57,63,100,1.0,0.065,0.5
8740,popB,57,63,110,1.0,0.065,0.5
8741,popB,57,63,52,1.0,0.065,0.5
8742,popB,56,64,74,1.0,0.064,0.5
8743,popB,56,64,92,1.0,0.065,0.5
8744,popB,57,63,35,0.5,0.065,0.5
8745,popB,57,63,12,0.5,0.065,0.5
8746,popB,56,64,83,1.0,0.065,0.5
8747,popB,56,64,47,1.0,0.061,0.5
8748,popB,57,63,0,0.5,0.061,0.5
8749,popB,56,64,6,1.0,0.061,0.5
8750,popB,56,64,109,1.0,0.061,0.5
8751,popB,57,63,68,0.5,0.061,0.5
8752,popB,57,63,86,0.5,0.061,0.5
8753,popB,56,64,60,1.0,0.061,0.5
8754,popB,56,64,68,0.5,0.061,0.5
8755,popB,55,65,106,1.0,0.061,0.5
8756,popB,55,65,69,0.5,0.062,0.5
8757,popB,56,64,85,0.5,0.061,0.5
8758,popB,57,63,43,0.5,0.060,0.5
8759,popB,57,63,74,1.0,0.079,0.5
8760,popB,57,63,56,1.0,0.079,0.5
8761,popB,57,63,8,0.5,0.079,0.5
8762,popB,57,63,75,0.5,0.079,0.5
8763,popB,56,64,32,1.0,0.079,0.5
8764,popB,56,64,27,0.5,0.078,0.5
8765,popB,56,64,118,0.5,0.078,0.5
8766,popB,56,64,56,1.0,0.078,0.5
8767,popB,56,64,3,0.5,0.078,0.5
8768,popA,56,64,0,0,0.090,0.5
8769,popB,56,64,87,0.5,0.078,0.5
8770,popB,56,64,90,0.5,0.078,0.5
8771,popB,56,64,78,1.0,0.078,0.5
8772,popB,57,63,53,0.5,0.078,0.5
8773,popB,58,62,57,0.5,0.087,0.5
8774,popB,58,62,19,0.5,0.087,0.5
8775,popB,58,62,34,0.5,0.087,0.5
8776,popB,59,61,92,0.5,0.087,0.5
8777,popB,59,61,86,0.5,0.087,0.5
8778,popB,60,60,89,0.5,0.086,0.5
8779,popB,60,60,29,1.0,0.086,0.5
8780,popB,60,60,55,0.5,0.086,0.5
8781,popB,60,60,1,0.5,0.086,0.5
8782,popB,60,60,15,1.0,0.086,0.5
8783,popB,61,59,54,0.5,0.086,0.5
8784,popB,61,59,78,1.0,0.085,0.5
8785,popB,60,60,88,1.0,0.086,0.5
8786,popB,60,60,70,1.0,0.086,0.5
8787,popB,60,60,89,0.5,0.086,0.5
8788,popB,60,60,67,1.0,0.086,0.5
8789,popB,61,59,110,0.5,0.086,0.5
8790,popB,61,59,16,1.0,0.086,0.5
8791,popB,61,59,16,1.0,0.086,0.5
8792,popB,61,59,11,1.0,0.086,0.5
8793,popB,62,58,51,0.5,0.086,0.5
8794,popB,63,57,5,0.5,0.086,0.5
8795,popB,63,57,9,0.5,0.086,0.5
8796,popB,64,56,47,0.5,0.085,0.5
8797,popB,63,57,24,1.0,0.085,0.5
8798,popB,64,56,7,0.5,0.085,0.5
8799,popB,64,56,8,0.5,0.085,0.5
8800,popB,64,56,47,0.5,0.085,0.5
8801,popB,64,56,91,0.5,0.085,0.5
8802,popB,63,57,111,1.0,0.085,0.5
8803,popB,62,58,10,1.0,0.086,0.5
8804,popB,62,58,9,0.5,0.086,0.5
8805,popB,63,57,83,0.5,0.085,0.5
8806,popB,64,56,105,0.5,0.085,0.5
8807,popB,64,56,21,0.5,0.086,0.5
8808,popB,64,56,16,1.0,0.086,0.5
8809,popB,64,56,15,1.0,0.086,0.5
8810,popB,63,57,35,1.0,0.083,0.5
8811,popB,62,58,98,1.0,0.085,0.5
8812,popB,62,58,13,0.5,0.084,0.5
8813,popB,61,59,0,1.0,0.084,0.5
8814,popB,60,60,71,1.0,0.086,0.5
8815,popB,60,60,68,0.5,0.086,0.5
8816,popB,60,60,118,0.5,0.086,0.5
8817,popB,61,59,22,0.5,0.085,0.5
8818,popB,61,59,107,1.0,0.085,0.5
8819,popB,61,59,116,1.0,0.085,0.5
8820,popB,60,60,27,1.0,0.084,0.5
8821,popB,59,61,19,1.0,0.086,0.5
8822,popB,58,62,12,1.0,0.085,0.5
8823,popB,58,62,22,0.5,0.085,0.5
8824,popB,58,62,11,1.0,0.085,0.5
8825,popB,59,61,11,0.5,0.085,0.5
8826,popB,58,62,1,1.0,0.085,0.5
8827,popB,57,63,62,1.0,0.085,0.5
8828,popB,57,63,80,1.0,0.085,0.5
8829,popB,58,62,35,0.5,0.085,0.5
8830,popB,58,62,11,0.5,0.085,0.5
8831,popB,58,62,72,0.5,0.085,0.5
8832,popB,57,63,11,1.0,0.084,0.5
8833,popB,57,63,9,0.5,0.084,0.5
8834,popB,58,62,50,0.5,0.087,0.5
8835,popB,58,62,111,1.0,0.087,0.5
8836,popB,57,63,93,1.0,0.106,0.5
8837,popB,58,62,102,0.5,0.088,0.5
8838,popB,58,62,47,0.5,0.088,0.5
8839,popB,59,61,36,0.5,0.087,0.5
8840,popB,58,62,102,1.0,0.106,0.5
8841,popB,58,62,84,1.0,0.105,0.5
8842,popB,57,63,40,1.0,0.106,0.5
8843,popB,57,63,3,0.5,0.106,0.5
8844,popB,57,63,49,1.0,0.106,0.5
8845,popB,57,63,55,0.5,0.106,0.5
8846,popB,57,63,91,0.5,0.106,0.5
8847,popB,57,63,2,1.0,0.106,0.5
8848,popB,58,62,76,0.5,0.103,0.5
8849,popB,58,62,61,0.5,0.103,0.5
8850,popB,58,62,117,1.0,0.103,0.5
8851,popB,57,63,72,1.0,0.084,0.5
8852,popB,57,63,109,1.0,0.084,0.5
8853,popB,57,63,41,1.0,0.084,0.5
8854,popB,58,62,102,0.5,0.084,0.5
8855,popB,58,62,14,0.5,0.084,0.5
8856,popB,57,63,91,1.0,0.107,0.5
8857,popB,56,64,102,1.0,0.107,0.5
8858,popB,56,64,48,1.0,0.107,0.5
8859,popB,57,63,42,0.5,0.104,0.5
8860,popB,57,63,84,1.0,0.104,0.5
8861,popB,57,63,49,1.0,0.104,0.5
8862,popB,58,62,91,0.5,0.104,0.5
8863,popB,57,63,50,1.0,0.088,0.5
8864,popB,56,64,105,1.0,0.090,0.5
8865,popB,56,64,5,0.5,0.089,0.5
8866,popB,57,63,102,0.5,0.089,0.5
8867,popB,56,64,83,1.0,0.085,0.5
