Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
8531,popB,66,54,62,0.5,0.071,1.0
8532,popB,66,54,34,0.5,0.071,1.0
8533,popB,65,55,50,0.5,0.070,1.0
8534,popB,64,56,85,0.5,0.070,1.0
8535,popB,64,56,6,0.5,0.070,1.0
8536,popB,63,57,100,0.5,0.069,1.0
8537,popB,64,56,106,1.0,0.069,1.0
8538,popB,64,56,12,1.0,0.070,1.0
8539,popB,64,56,20,0.5,0.070,1.0
8540,popB,64,56,102,1.0,0.070,1.0
8541,popB,65,55,62,1.0,0.070,1.0
8542,popB,64,56,17,0.5,0.070,1.0
8543,popB,65,55,19,1.0,0.070,1.0
8544,popB,65,55,23,1.0,0.070,1.0
8545,popB,65,55,34,0.5,0.070,1.0
8546,popB,65,55,108,0.5,0.070,1.0
8547,popB,66,54,24,1.0,0.071,1.0
8548,popB,67,53,93,1.0,0.071,1.0
8549,popB,68,52,33,1.0,0.071,1.0
8550,popB,69,51,15,1.0,0.071,1.0
8551,popB,68,52,111,0.5,0.071,1.0
8552,popB,68,52,91,1.0,0.071,1.0
8553,popB,69,51,14,1.0,0.071,1.0
8554,popB,69,51,104,1.0,0.071,1.0
8555,popB,69,51,39,0.5,0.071,1.0
8556,popB,68,52,86,0.5,0.071,1.0
8557,popB,67,53,72,0.5,0.069,1.0
8558,popB,67,53,58,1.0,0.070,1.0
8559,popB,67,53,43,1.0,0.070,1.0
8560,popB,67,53,117,1.0,0.070,1.0
8561,popB,66,54,101,0.5,0.070,1.0
8562,popB,67,53,25,1.0,0.070,1.0
8563,popB,66,54,71,0.5,0.070,1.0
8564,popB,66,54,104,1.0,0.070,1.0
8565,popB,66,54,96,0.5,0.070,1.0
8566,popB,65,55,44,0.5,0.070,1.0
8567,popB,64,56,49,0.5,0.070,1.0
8568,popB,64,56,27,1.0,0.070,1.0
8569,popB,63,57,59,0.5,0.069,1.0
8570,popB,63,57,81,1.0,0.069,1.0
8571,popB,64,56,108,1.0,0.069,1.0
8572,popB,64,56,89,1.0,0.069,1.0
8573,popB,63,57,36,0.5,0.069,1.0
8574,popB,63,57,92,1.0,0.069,1.0
8575,popB,62,58,13,0.5,0.070,1.0
8576,popB,61,59,93,0.5,0.068,1.0
8577,popB,60,60,99,0.5,0.068,1.0
8578,popB,59,61,61,0.5,0.091,1.0
8579,popB,59,61,73,0.5,0.090,1.0
8580,popB,60,60,97,1.0,0.085,1.0
8581,popB,60,60,60,0.5,0.084,1.0
8582,popB,59,61,102,0.5,0.085,1.0
8583,popB,59,61,59,0.5,0.085,1.0
8584,popB,59,61,110,1.0,0.085,1.0
8585,popB,59,61,16,0.5,0.085,1.0
8586,popB,59,61,30,1.0,0.085,1.0
8587,popB,59,61,100,0.5,0.085,1.0
8588,popB,58,62,108,0.5,0.085,1.0
8589,popB,59,61,100,1.0,0.089,1.0
8590,popB,58,62,65,0.5,0.085,1.0
8591,popB,59,61,115,1.0,0.085,1.0
8592,popB,60,60,2,1.0,0.085,1.0
8593,popB,60,60,12,1.0,0.085,1.0
8594,popB,59,61,51,0.5,0.087,1.0
8595,popB,59,61,0,0.5,0.087,1.0
8596,popB,58,62,69,0.5,0.084,1.0
8597,popB,59,61,69,1.0,0.087,1.0
8598,popB,59,61,87,1.0,0.087,1.0
8599,popB,58,62,68,0.5,0.087,1.0
8600,popB,59,61,38,1.0,0.085,1.0
8601,popB,60,60,60,1.0,0.088,1.0
8602,popB,59,61,69,0.5,0.087,1.0
8603,popB,60,60,54,1.0,0.076,1.0
8604,popB,59,61,14,0.5,0.084,1.0
8605,popB,58,62,106,0.5,0.083,1.0
8606,popB,59,61,17,1.0,0.084,1.0
8607,popB,59,61,84,0.5,0.084,1.0
8608,popB,59,61,60,1.0,0.084,1.0
8609,popB,58,62,70,0.5,0.083,1.0
8610,popB,59,61,94,1.0,0.066,1.0
8611,popB,59,61,16,0.5,0.066,1.0
8612,popB,59,61,89,1.0,0.066,1.0
8613,popB,60,60,55,1.0,0.076,1.0
8614,popB,60,60,14,0.5,0.076,1.0
8615,popB,60,60,96,0.5,0.076,1.0
8616,popB,61,59,6,1.0,0.076,1.0
8617,popB,60,60,104,0.5,0.076,1.0
8618,popB,61,59,16,1.0,0.087,1.0
8619,popB,61,59,16,1.0,0.086,1.0
8620,popB,62,58,53,1.0,0.077,1.0
8621,popB,62,58,25,1.0,0.077,1.0
8622,popB,62,58,15,1.0,0.077,1.0
8623,popB,61,59,26,0.5,0.077,1.0
8624,popB,61,59,83,1.0,0.077,1.0
8625,popB,61,59,110,1.0,0.077,1.0
8626,popB,60,60,9,0.5,0.065,1.0
8627,popB,61,59,51,1.0,0.065,1.0
8628,popB,60,60,12,0.5,0.065,1.0
8629,popB,60,60,50,0.5,0.065,1.0
8630,popB,61,59,42,1.0,0.066,1.0
8631,popB,60,60,89,0.5,0.065,1.0
8632,popB,60,60,40,1.0,0.065,1.0
8633,popB,61,59,49,1.0,0.088,1.0
8634,popB,61,59,74,0.5,0.089,1.0
8635,popB,60,60,24,0.5,0.077,1.0
8636,popB,60,60,72,0.5,0.077,1.0
8637,popB,61,59,85,1.0,0.084,1.0
8638,popB,62,58,118,1.0,0.106,1.0
8639,popB,61,59,27,0.5,0.105,1.0
8640,popB,61,59,61,0.5,0.104,1.0
8641,popB,61,59,99,0.5,0.104,1.0
8642,popB,61,59,39,0.5,0.104,1.0
8643,popB,61,59,60,1.0,0.104,1.0
8644,popB,61,59,118,1.0,0.104,1.0
8645,popB,61,59,89,0.5,0.104,1.0
8646,popB,61,59,75,0.5,0.104,1.0
8647,popB,62,58,84,1.0,0.105,1.0
8648,popB,62,58,57,0.5,0.105,1.0
8649,popB,62,58,46,0.5,0.105,1.0
8650,popB,61,59,113,0.5,0.105,1.0
8651,popB,60,60,103,0.5,0.077,1.0
8652,popB,59,61,38,0.5,0.087,1.0
8653,popB,60,60,44,1.0,0.087,1.0
8654,popB,60,60,43,1.0,0.086,1.0
8655,popB,61,59,13,1.0,0.069,1.0
8656,popB,62,58,74,1.0,0.069,1.0
8657,popB,61,59,107,0.5,0.069,1.0
8658,popB,61,59,6,1.0,0.069,1.0
8659,popB,60,60,40,0.5,0.068,1.0
8660,popB,60,60,107,0.5,0.068,1.0
8661,popB,60,60,47,1.0,0.068,1.0
8662,popB,60,60,88,0.5,0.068,1.0
8663,popB,60,60,36,0.5,0.068,1.0
8664,popB,59,61,109,0.5,0.068,1.0
8665,popB,58,62,8,0.5,0.068,1.0
8666,popB,59,61,95,1.0,0.068,1.0
8667,popB,59,61,1,1.0,0.068,1.0
8668,popB,59,61,97,1.0,0.068,1.0
8669,popB,60,60,108,1.0,0.068,1.0
8670,popB,60,60,19,1.0,0.068,1.0
8671,popB,60,60,91,1.0,0.068,1.0
8672,popB,61,59,52,1.0,0.068,1.0
8673,popB,61,59,16,1.0,0.068,1.0
8674,popB,61,59,1,1.0,0.068,1.0
8675,popB,61,59,116,1.0,0.068,1.0
8676,popB,62,58,113,1.0,0.069,1.0
8677,popB,62,58,5,1.0,0.069,1.0
8678,popB,61,59,18,0.5,0.068,1.0
8679,popB,62,58,96,1.0,0.069,1.0
8680,popB,61,59,28,0.5,0.091,1.0
8681,popB,62,58,99,1.0,0.092,1.0
8682,popB,62,58,57,0.5,0.093,1.0
8683,popB,63,57,69,1.0,0.092,1.0
8684,popB,64,56,73,1.0,0.096,1.0
8685,popB,63,57,17,0.5,0.094,1.0
8686,popB,63,57,40,0.5,0.093,1.0
8687,popB,63,57,64,1.0,0.093,1.0
8688,popB,64,56,34,1.0,0.096,1.0
8689,popB,65,55,104,1.0,0.090,1.0
8690,popB,65,55,115,1.0,0.096,1.0
8691,popB,66,54,14,1.0,0.090,1.0
8692,popB,66,54,24,0.5,0.090,1.0
8693,popB,65,55,69,0.5,0.090,1.0
8694,popB,65,55,118,1.0,0.090,1.0
8695,popB,64,56,51,0.5,0.090,1.0
8696,popB,63,57,100,0.5,0.090,1.0
8697,popB,63,57,104,1.0,0.089,1.0
8698,popB,63,57,77,0.5,0.089,1.0
8699,popB,62,58,79,0.5,0.089,1.0
8700,popB,62,58,13,1.0,0.089,1.0
8701,popB,62,58,51,0.5,0.089,1.0
8702,popB,61,59,80,0.5,0.089,1.0
8703,popB,60,60,108,0.5,0.090,1.0
8704,popB,60,60,109,0.5,0.090,1.0
8705,popB,59,61,104,0.5,0.077,1.0
8706,popB,58,62,34,0.5,0.078,1.0
8707,popB,58,62,78,0.5,0.077,1.0
8708,popB,58,62,63,0.5,0.077,1.0
8709,popB,58,62,63,0.5,0.077,1.0
8710,popB,58,62,55,1.0,0.077,1.0
8711,popB,57,63,99,0.5,0.090,1.0
8712,popB,56,64,92,0.5,0.075,1.0
8713,popB,56,64,16,1.0,0.075,1.0
8714,popB,55,65,94,0.5,0.075,1.0
8715,popB,55,65,71,0.5,0.076,1.0
8716,popB,56,64,12,1.0,0.068,1.0
8717,popB,56,64,12,1.0,0.068,1.0
8718,popB,56,64,78,0.5,0.068,1.0
8719,popB,56,64,59,0.5,0.068,1.0
8720,popB,57,63,7,1.0,0.067,1.0
8721,popB,58,62,88,1.0,0.068,1.0
8722,popB,57,63,119,0.5,0.067,1.0
8723,popB,57,63,105,1.0,0.067,1.0
8724,popB,57,63,102,0.5,0.067,1.0
8725,popB,58,62,71,1.0,0.068,1.0
8726,popB,59,61,56,1.0,0.068,1.0
8727,popB,60,60,37,1.0,0.069,1.0
8728,popB,59,61,74,0.5,0.070,1.0
8729,popB,58,62,35,0.5,0.069,1.0
8730,popB,58,62,44,1.0,0.069,1.0
8731,popB,58,62,119,0.5,0.069,1.0
8732,popB,57,63,15,0.5,0.069,1.0
8733,popB,57,63,11,0.5,0.068,1.0
8734,popB,57,63,109,0.5,0.068,1.0
8735,popB,58,62,94,1.0,0.069,1.0
8736,popB,58,62,65,0.5,0.068,1.0
8737,popB,58,62,40,0.5,0.068,1.0
8738,popB,59,61,92,1.0,0.069,1.0
8739,popB,59,61,14,1.0,0.068,1.0
8740,popB,60,60,51,1.0,0.068,1.0
8741,popB,60,60,97,1.0,0.069,1.0
8742,popB,59,61,33,0.5,0.069,1.0
8743,popB,60,60,90,1.0,0.069,1.0
8744,popB,61,59,11,1.0,0.069,1.0
8745,popB,62,58,74,1.0,0.086,1.0
8746,popB,62,58,104,0.5,0.069,1.0
8747,popB,62,58,23,1.0,0.069,1.0
8748,popB,62,58,78,0.5,0.069,1.0
8749,popB,61,59,19,0.5,0.086,1.0
8750,popB,62,58,86,1.0,0.068,1.0
8751,popB,63,57,89,1.0,0.094,1.0
8752,popB,63,57,3,1.0,0.094,1.0
8753,popB,64,56,22,1.0,0.094,1.0
8754,popB,63,57,21,0.5,0.108,1.0
8755,popB,63,57,7,1.0,0.108,1.0
8756,popB,64,56,61,1.0,0.069,1.0
8757,popB,64,56,93,0.5,0.069,1.0
8758,popB,63,57,61,0.5,0.108,1.0
8759,popB,62,58,105,0.5,0.079,1.0
8760,popB,62,58,43,1.0,0.079,1.0
8761,popB,62,58,19,0.5,0.079,1.0
8762,popB,61,59,13,0.5,0.078,1.0
8763,popB,61,59,26,0.5,0.078,1.0
8764,popB,61,59,13,0.5,0.078,1.0
8765,popB,60,60,22,0.5,0.108,1.0
8766,popB,60,60,32,1.0,0.108,1.0
8767,popB,59,61,32,0.5,0.108,1.0
8768,popB,60,60,35,1.0,0.088,1.0
8769,popB,61,59,65,1.0,0.088,1.0
8770,popB,60,60,90,0.5,0.086,1.0
8771,popB,61,59,111,1.0,0.087,1.0
8772,popB,60,60,44,0.5,0.086,1.0
8773,popB,59,61,83,0.5,0.085,1.0
8774,popB,59,61,26,0.5,0.085,1.0
8775,popB,59,61,100,0.5,0.085,1.0
8776,popB,60,60,46,1.0,0.086,1.0
8777,popB,60,60,41,1.0,0.085,1.0
8778,popB,60,60,30,1.0,0.085,1.0
8779,popB,60,60,30,1.0,0.085,1.0
8780,popB,61,59,76,1.0,0.085,1.0
8781,popB,61,59,117,1.0,0.085,1.0
8782,popB,62,58,90,1.0,0.086,1.0
8783,popB,63,57,107,1.0,0.109,1.0
8784,popB,62,58,62,0.5,0.090,1.0
8785,popB,62,58,39,0.5,0.090,1.0
8786,popB,62,58,63,0.5,0.090,1.0
8787,popB,61,59,95,0.5,0.090,1.0
8788,popB,60,60,56,0.5,0.090,1.0
8789,popB,61,59,79,1.0,0.090,1.0
8790,popB,61,59,23,1.0,0.090,1.0
8791,popB,61,59,90,1.0,0.090,1.0
8792,popB,62,58,28,1.0,0.087,1.0
8793,popB,62,58,53,1.0,0.087,1.0
8794,popB,61,59,28,0.5,0.090,1.0
8795,popB,60,60,25,0.5,0.090,1.0
8796,popB,59,61,60,0.5,0.086,1.0
8797,popB,60,60,93,1.0,0.086,1.0
8798,popB,59,61,23,0.5,0.090,1.0
8799,popB,59,61,82,0.5,0.090,1.0
8800,popB,58,62,30,0.5,0.090,1.0
8801,popB,58,62,106,0.5,0.090,1.0
8802,popB,58,62,39,0.5,0.090,1.0
8803,popB,58,62,117,1.0,0.090,1.0
8804,popB,58,62,116,1.0,0.090,1.0
8805,popB,58,62,62,0.5,0.090,1.0
8806,popB,59,61,70,1.0,0.077,1.0
8807,popB,59,61,9,0.5,0.047,1.0
8808,popB,58,62,73,0.5,0.047,1.0
8809,popB,58,62,28,0.5,0.063,1.0
8810,popB,59,61,98,1.0,0.058,1.0
8811,popB,59,61,61,0.5,0.090,1.0
8812,popB,59,61,116,1.0,0.090,1.0
8813,popB,60,60,23,1.0,0.108,1.0
8814,popB,60,60,86,1.0,0.108,1.0
8815,popB,60,60,35,1.0,0.108,1.0
8816,popB,61,59,101,1.0,0.109,1.0
8817,popB,61,59,50,0.5,0.109,1.0
8818,popB,62,58,109,1.0,0.109,1.0
8819,popB,63,57,95,1.0,0.108,1.0
8820,popB,64,56,24,1.0,0.108,1.0
8821,popB,65,55,28,1.0,0.108,1.0
8822,popB,64,56,6,0.5,0.108,1.0
8823,popB,63,57,45,0.5,0.108,1.0
8824,popB,64,56,62,1.0,0.107,1.0
8825,popB,63,57,115,0.5,0.108,1.0
8826,popB,62,58,98,0.5,0.108,1.0
8827,popB,62,58,9,0.5,0.074,1.0
8828,popB,63,57,119,1.0,0.074,1.0
8829,popB,64,56,20,1.0,0.071,1.0
8830,popB,65,55,80,1.0,0.072,1.0
8831,popB,65,55,28,1.0,0.072,1.0
8832,popB,65,55,97,1.0,0.072,1.0
8833,popB,65,55,81,1.0,0.072,1.0
8834,popB,65,55,71,1.0,0.072,1.0
8835,popB,66,54,67,1.0,0.072,1.0
8836,popB,65,55,113,0.5,0.075,1.0
8837,popB,65,55,39,0.5,0.093,1.0
8838,popB,64,56,47,0.5,0.093,1.0
8839,popB,63,57,117,0.5,0.075,1.0
8840,popB,63,57,13,0.5,0.075,1.0
8841,popB,63,57,98,0.5,0.075,1.0
8842,popB,62,58,94,0.5,0.075,1.0
8843,popB,62,58,104,0.5,0.075,1.0
8844,popB,62,58,64,1.0,0.075,1.0
8845,popB,61,59,90,0.5,0.074,1.0
8846,popB,60,60,20,0.5,0.087,1.0
8847,popB,61,59,104,1.0,0.087,1.0
8848,popB,61,59,60,0.5,0.087,1.0
8849,popB,61,59,28,1.0,0.087,1.0
8850,popB,62,58,26,1.0,0.087,1.0
8851,popB,62,58,77,0.5,0.087,1.0
8852,popB,61,59,16,0.5,0.086,1.0
8853,popB,61,59,50,0.5,0.085,1.0
8854,popB,60,60,76,0.5,0.085,1.0
8855,popB,61,59,9,1.0,0.069,1.0
8856,popB,60,60,85,0.5,0.070,1.0
8857,popB,59,61,58,0.5,0.069,1.0
8858,popB,59,61,63,0.5,0.068,1.0
8859,popB,59,61,61,0.5,0.068,1.0
8860,popB,60,60,61,1.0,0.068,1.0
8861,popB,59,61,74,0.5,0.068,1.0
8862,popB,59,61,107,1.0,0.069,1.0
8863,popB,59,61,46,1.0,0.069,1.0
8864,popB,58,62,93,0.5,0.068,1.0
8865,popB,58,62,25,0.5,0.068,1.0
8866,popB,58,62,87,1.0,0.068,1.0
8867,popB,59,61,27,1.0,0.085,1.0
8868,popB,59,61,107,1.0,0.085,1.0
8869,popB,58,62,101,0.5,0.085,1.0
8870,popB,58,62,35,1.0,0.086,1.0
8871,popB,58,62,97,1.0,0.086,1.0
8872,popB,59,61,73,1.0,0.086,1.0
8873,popB,59,61,105,0.5,0.086,1.0
8874,popB,60,60,83,1.0,0.086,1.0
8875,popB,59,61,83,0.5,0.086,1.0
8876,popB,59,61,16,0.5,0.086,1.0
8877,popB,59,61,94,0.5,0.086,1.0
8878,popB,58,62,14,0.5,0.085,1.0
8879,popB,58,62,65,1.0,0.085,1.0
8880,popB,57,63,73,0.5,0.085,1.0
8881,popB,58,62,108,1.0,0.085,1.0
8882,popB,57,63,118,0.5,0.069,1.0
8883,popB,57,63,71,1.0,0.069,1.0
8884,popB,57,63,40,0.5,0.069,1.0
8885,popB,56,64,116,0.5,0.084,1.0
8886,popB,56,64,63,0.5,0.084,1.0
8887,popB,56,64,77,0.5,0.084,1.0
8888,popB,55,65,61,0.5,0.084,1.0
8889,popB,56,64,19,1.0,0.085,1.0
8890,popB,55,65,27,0.5,0.068,1.0
8891,popB,55,65,9,1.0,0.069,1.0
8892,popB,55,65,46,1.0,0.069,1.0
8893,popB,56,64,29,1.0,0.085,1.0
8894,popB,56,64,20,0.5,0.085,1.0
8895,popB,56,64,29,1.0,0.085,1.0
8896,popB,55,65,43,0.5,0.074,1.0
8897,popB,55,65,114,1.0,0.085,1.0
8898,popB,54,66,2,0.5,0.085,1.0
8899,popB,54,66,85,0.5,0.085,1.0
8900,popB,55,65,56,1.0,0.084,1.0
8901,popB,55,65,40,0.5,0.084,1.0
8902,popB,54,66,79,0.5,0.084,1.0
8903,popB,54,66,70,1.0,0.084,1.0
8904,popB,54,66,31,1.0,0.084,1.0
8905,popB,53,67,112,0.5,0.084,1.0
8906,popB,52,68,3,0.5,0.084,1.0
8907,popB,52,68,82,0.5,0.084,1.0
8908,popB,52,68,115,0.5,0.084,1.0
8909,popB,51,69,29,0.5,0.086,1.0
8910,popB,52,68,102,1.0,0.101,1.0
8911,popB,51,69,102,0.5,0.086,1.0
8912,popB,51,69,86,1.0,0.086,1.0
8913,popB,52,68,98,1.0,0.086,1.0
8914,popB,52,68,16,0.5,0.085,1.0
8915,popB,51,69,97,0.5,0.100,1.0
8916,popB,51,69,5,1.0,0.099,1.0
8917,popB,52,68,85,1.0,0.100,1.0
8918,popB,53,67,38,1.0,0.102,1.0
8919,popB,53,67,2,0.5,0.101,1.0
8920,popB,53,67,35,1.0,0.101,1.0
8921,popB,53,67,50,0.5,0.101,1.0
8922,popB,53,67,18,0.5,0.101,1.0
8923,popB,53,67,111,1.0,0.101,1.0
8924,popB,53,67,26,1.0,0.101,1.0
8925,popB,52,68,108,0.5,0.101,1.0
8926,popB,52,68,89,1.0,0.100,1.0
8927,popB,53,67,59,1.0,0.101,1.0
8928,popB,53,67,70,1.0,0.101,1.0
8929,popB,53,67,95,1.0,0.101,1.0
8930,popB,53,67,40,0.5,0.101,1.0
8931,popB,53,67,11,1.0,0.101,1.0
8932,popB,54,66,103,1.0,0.101,1.0
8933,popB,53,67,104,0.5,0.101,1.0
8934,popB,53,67,64,1.0,0.101,1.0
8935,popB,53,67,56,1.0,0.101,1.0
8936,popB,53,67,101,0.5,0.101,1.0
8937,popB,53,67,78,0.5,0.101,1.0
8938,popB,54,66,61,1.0,0.102,1.0
8939,popB,55,65,60,1.0,0.102,1.0
8940,popB,55,65,88,1.0,0.102,1.0
8941,popB,55,65,59,1.0,0.102,1.0
8942,popB,55,65,100,0.5,0.102,1.0
8943,popB,55,65,46,1.0,0.102,1.0
8944,popB,54,66,95,0.5,0.102,1.0
8945,popB,55,65,14,1.0,0.103,1.0
8946,popB,56,64,29,1.0,0.104,1.0
8947,popB,55,65,67,0.5,0.103,1.0
8948,popB,56,64,69,1.0,0.103,1.0
8949,popB,57,63,30,1.0,0.087,1.0
8950,popB,56,64,56,0.5,0.087,1.0
8951,popB,55,65,19,0.5,0.101,1.0
8952,popB,54,66,59,0.5,0.101,1.0
8953,popB,54,66,71,1.0,0.101,1.0
8954,popB,55,65,101,1.0,0.101,1.0
8955,popB,55,65,86,1.0,0.101,1.0
8956,popB,55,65,49,1.0,0.101,1.0
8957,popB,56,64,40,1.0,0.084,1.0
8958,popB,55,65,11,0.5,0.068,1.0
8959,popB,55,65,101,1.0,0.068,1.0
8960,popB,55,65,101,1.0,0.068,1.0
8961,popB,55,65,112,0.5,0.068,1.0
8962,popB,54,66,42,0.5,0.069,1.0
8963,popB,54,66,74,0.5,0.069,1.0
8964,popB,54,66,95,0.5,0.069,1.0
8965,popB,54,66,114,1.0,0.069,1.0
8966,popB,54,66,97,0.5,0.069,1.0
8967,popB,53,67,1,0.5,0.069,1.0
8968,popB,54,66,2,1.0,0.069,1.0
8969,popB,53,67,81,0.5,0.068,1.0
8970,popB,54,66,3,1.0,0.067,1.0
8971,popB,54,66,88,1.0,0.067,1.0
8972,popB,54,66,66,0.5,0.067,1.0
8973,popB,55,65,6,1.0,0.067,1.0
8974,popB,54,66,96,0.5,0.067,1.0
8975,popB,54,66,109,1.0,0.068,1.0
8976,popB,55,65,82,1.0,0.068,1.0
8977,popB,56,64,4,1.0,0.068,1.0
8978,popB,57,63,44,1.0,0.068,1.0
8979,popB,57,63,25,0.5,0.068,1.0
8980,popB,58,62,22,1.0,0.068,1.0
8981,popB,57,63,84,0.5,0.068,1.0
8982,popB,57,63,34,0.5,0.068,1.0
8983,popB,56,64,7,0.5,0.068,1.0
8984,popB,56,64,54,1.0,0.068,1.0
8985,popB,55,65,14,0.5,0.068,1.0
8986,popB,55,65,97,0.5,0.068,1.0
8987,popB,54,66,38,0.5,0.068,1.0
8988,popB,53,67,69,0.5,0.068,1.0
8989,popB,53,67,82,1.0,0.067,1.0
8990,popB,53,67,44,1.0,0.067,1.0
8991,popB,52,68,65,0.5,0.067,1.0
8992,popB,52,68,117,0.5,0.067,1.0
8993,popB,53,67,0,1.0,0.067,1.0
8994,popB,53,67,83,0.5,0.067,1.0
8995,popB,54,66,32,1.0,0.083,1.0
8996,popB,54,66,48,0.5,0.083,1.0
8997,popB,54,66,0,1.0,0.083,1.0
8998,popB,55,65,45,1.0,0.084,1.0
8999,popB,55,65,39,0.5,0.083,1.0
9000,popB,55,65,58,0.5,0.083,1.0
9001,popB,55,65,93,0.5,0.083,1.0
9002,popB,54,66,101,0.5,0.084,1.0
9003,popB,55,65,43,1.0,0.084,1.0
9004,popB,55,65,110,1.0,0.083,1.0
9005,popB,54,66,86,0.5,0.067,1.0
9006,popB,55,65,13,1.0,0.066,1.0
9007,popB,55,65,20,0.5,0.067,1.0
9008,popB,55,65,102,0.5,0.067,1.0
9009,popB,56,64,79,1.0,0.067,1.0
9010,popB,57,63,95,1.0,0.067,1.0
9011,popB,57,63,82,1.0,0.067,1.0
9012,popB,57,63,106,0.5,0.067,1.0
9013,popB,57,63,16,0.5,0.067,1.0
9014,popB,57,63,72,0.5,0.067,1.0
9015,popB,58,62,25,1.0,0.068,1.0
9016,popB,59,61,33,1.0,0.069,1.0
9017,popB,59,61,13,1.0,0.068,1.0
9018,popB,59,61,82,1.0,0.068,1.0
9019,popB,59,61,53,1.0,0.068,1.0
9020,popB,58,62,40,0.5,0.068,1.0
9021,popB,58,62,65,0.5,0.068,1.0
9022,popB,58,62,67,0.5,0.068,1.0
9023,popB,58,62,47,0.5,0.068,1.0
9024,popB,59,61,75,1.0,0.068,1.0
9025,popB,60,60,73,1.0,0.067,1.0
9026,popB,59,61,70,0.5,0.067,1.0
9027,popB,59,61,111,1.0,0.068,1.0
9028,popB,59,61,35,1.0,0.068,1.0
9029,popB,58,62,33,0.5,0.067,1.0
9030,popB,59,61,97,1.0,0.068,1.0
9031,popB,58,62,2,0.5,0.059,1.0
9032,popB,59,61,17,1.0,0.060,1.0
9033,popB,60,60,42,1.0,0.069,1.0
9034,popB,59,61,28,0.5,0.069,1.0
9035,popB,59,61,52,1.0,0.068,1.0
9036,popB,58,62,109,0.5,0.068,1.0
9037,popB,58,62,113,0.5,0.068,1.0
9038,popB,58,62,73,1.0,0.068,1.0
9039,popB,57,63,79,0.5,0.068,1.0
9040,popB,56,64,54,0.5,0.067,1.0
9041,popB,56,64,71,1.0,0.068,1.0
9042,popB,56,64,62,1.0,0.068,1.0
9043,popB,56,64,86,0.5,0.068,1.0
9044,popB,57,63,54,1.0,0.068,1.0
9045,popB,56,64,53,0.5,0.068,1.0
9046,popB,56,64,103,1.0,0.068,1.0
9047,popB,56,64,55,1.0,0.068,1.0
9048,popB,55,65,52,0.5,0.067,1.0
9049,popB,55,65,87,1.0,0.067,1.0
9050,popB,55,65,65,0.5,0.067,1.0
9051,popB,54,66,103,0.5,0.067,1.0
9052,popB,54,66,46,1.0,0.067,1.0
9053,popB,54,66,44,1.0,0.067,1.0
9054,popB,53,67,73,0.5,0.066,1.0
9055,popB,54,66,100,1.0,0.067,1.0
9056,popB,55,65,65,1.0,0.067,1.0
9057,popB,54,66,13,0.5,0.101,1.0
9058,popB,53,67,32,0.5,0.100,1.0
9059,popB,53,67,110,1.0,0.100,1.0
9060,popB,54,66,39,1.0,0.084,1.0
9061,popB,53,67,43,0.5,0.087,1.0
9062,popB,53,67,93,0.5,0.087,1.0
9063,popB,53,67,35,1.0,0.087,1.0
9064,popB,52,68,0,0.5,0.087,1.0
9065,popB,51,69,51,0.5,0.091,1.0
9066,popB,51,69,50,0.5,0.091,1.0
9067,popB,51,69,86,0.5,0.091,1.0
9068,popB,51,69,118,0.5,0.091,1.0
9069,popB,50,70,31,0.5,0.090,1.0
9070,popB,50,70,67,0.5,0.090,1.0
9071,popB,51,69,48,1.0,0.081,1.0
9072,popB,52,68,53,1.0,0.081,1.0
9073,popB,53,67,118,1.0,0.081,1.0
9074,popB,53,67,64,1.0,0.081,1.0
9075,popB,53,67,12,1.0,0.081,1.0
9076,popB,53,67,3,1.0,0.081,1.0
9077,popB,53,67,8,0.5,0.081,1.0
9078,popB,53,67,117,0.5,0.081,1.0
9079,popB,54,66,56,1.0,0.085,1.0
9080,popB,54,66,116,0.5,0.085,1.0
9081,popB,55,65,113,1.0,0.102,1.0
9082,popB,55,65,54,1.0,0.102,1.0
9083,popB,55,65,76,0.5,0.102,1.0
9084,popB,55,65,99,0.5,0.102,1.0
9085,popB,56,64,33,1.0,0.102,1.0
9086,popB,57,63,106,1.0,0.102,1.0
9087,popB,56,64,71,0.5,0.102,1.0
9088,popB,57,63,16,1.0,0.063,1.0
9089,popB,57,63,14,0.5,0.063,1.0
9090,popB,56,64,9,0.5,0.063,1.0
9091,popB,57,63,66,1.0,0.063,1.0
9092,popB,56,64,54,0.5,0.063,1.0
9093,popB,56,64,69,0.5,0.063,1.0
9094,popB,57,63,68,1.0,0.102,1.0
9095,popB,57,63,56,1.0,0.102,1.0
9096,popB,57,63,1,0.5,0.102,1.0
9097,popB,56,64,39,0.5,0.101,1.0
9098,popB,55,65,64,0.5,0.064,1.0
9099,popB,55,65,18,0.5,0.063,1.0
9100,popB,55,65,73,0.5,0.063,1.0
9101,popB,56,64,76,1.0,0.062,1.0
9102,popB,57,63,27,1.0,0.069,1.0
9103,popB,56,64,88,0.5,0.069,1.0
9104,popB,56,64,30,1.0,0.069,1.0
9105,popB,57,63,71,1.0,0.069,1.0
9106,popB,57,63,18,0.5,0.069,1.0
9107,popB,57,63,117,0.5,0.069,1.0
9108,popB,57,63,102,0.5,0.069,1.0
9109,popB,58,62,52,1.0,0.087,1.0
9110,popB,57,63,42,0.5,0.087,1.0
9111,popB,57,63,70,0.5,0.088,1.0
